id,name,artist,key,mode,tempo,time_signature,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,analysis_url,preview_url
64D0lZOXEoczMoEt5CF8qV,Chi Mai,Dans Dans,2,1,82.133,3,312813,0.408,0.222,-16.736,0.0302,0.774,0.897,0.111,0.18,https://api.spotify.com/v1/audio-analysis/64D0lZOXEoczMoEt5CF8qV,https://p.scdn.co/mp3-preview/dfc2902db5a32d2affe01e4fdaf7609193e87385?cid=d15799fa66d145678638eaacc0278873
1t5DfKC3w9rKqhWGONWL74,Gypsy Fire,Romane_Francis Varis & Florin Niculescu,9,0,118.267,4,206733,0.72,0.396,-11.272,0.0803,0.721,0.168,0.224,0.637,https://api.spotify.com/v1/audio-analysis/1t5DfKC3w9rKqhWGONWL74,https://p.scdn.co/mp3-preview/9bad45c7a938336b84004b03220ea2d48a95c9d5?cid=d15799fa66d145678638eaacc0278873
5jgHtzhwsNLqvunXPZDsNG,Mali (feat. Quentin Dujardin),Kalaban Coura_Quentin Dujardin,11,0,145.695,3,327813,0.537,0.417,-14.526,0.0598,0.732,0.869,0.0884,0.423,https://api.spotify.com/v1/audio-analysis/5jgHtzhwsNLqvunXPZDsNG,https://p.scdn.co/mp3-preview/385e3c612c58b84ee7eb77171d0115dec112b0a7?cid=d15799fa66d145678638eaacc0278873
0GjuREK5TgiDxb73d6Q0U8,Tabu,Enoch Light,9,0,113.897,4,232840,0.702,0.201,-17.307,0.0332,0.922,0.807,0.0683,0.678,https://api.spotify.com/v1/audio-analysis/0GjuREK5TgiDxb73d6Q0U8,https://p.scdn.co/mp3-preview/944856841b4dcdc41f00319a26d5a64558c8d1d1?cid=d15799fa66d145678638eaacc0278873
134FIRvr94IT2uY3hRe9A3,For Malena,Marc Ribot_Shazad Ismaily_Ches Smith,7,0,100.006,4,199784,0.899,0.56,-9.102,0.0606,0.948,0.855,0.0591,0.882,https://api.spotify.com/v1/audio-analysis/134FIRvr94IT2uY3hRe9A3,https://p.scdn.co/mp3-preview/1d5a0124e2e0f6331ca84c48cac603b83717bc93?cid=d15799fa66d145678638eaacc0278873
3fWXJrdFlfQnDImXJhjKQm,Gnossienne No. 1,Chicha Libre,1,1,119.317,4,273760,0.662,0.395,-14.779,0.0637,0.699,0.842,0.0696,0.756,https://api.spotify.com/v1/audio-analysis/3fWXJrdFlfQnDImXJhjKQm,https://p.scdn.co/mp3-preview/e7b6060ee64d67c246262f8dcd68f39fe3481887?cid=d15799fa66d145678638eaacc0278873
2UAj7KKkIELY7RcQnkbC48,Bones,Black Flower,6,0,115.508,3,299973,0.779,0.663,-6.893,0.0766,0.79,0.854,0.506,0.746,https://api.spotify.com/v1/audio-analysis/2UAj7KKkIELY7RcQnkbC48,https://p.scdn.co/mp3-preview/07d608df4371c05d45d6f7278d2792ee3350e4d1?cid=d15799fa66d145678638eaacc0278873
3laaiORGYnJtge7gFNf7S0,Peepers,Polar Bear,11,0,116.403,4,261112,0.759,0.569,-4.784,0.0516,0.0867,0.837,0.0595,0.893,https://api.spotify.com/v1/audio-analysis/3laaiORGYnJtge7gFNf7S0,https://p.scdn.co/mp3-preview/37527c2d0d45c6252c028ebe60393d80c2f5c073?cid=d15799fa66d145678638eaacc0278873
24ZI4HfUofV9QcAHx8tdB6,Anfaz,3MA,5,1,112.375,4,339987,0.615,0.444,-11.916,0.0392,0.94,0.865,0.0958,0.751,https://api.spotify.com/v1/audio-analysis/24ZI4HfUofV9QcAHx8tdB6,https://p.scdn.co/mp3-preview/e8fe16b24078f72bcac5090ce3a1f28cb6d1067e?cid=d15799fa66d145678638eaacc0278873
63Sm33sXSdfZnh7Zcuv7LE,Chostero Plena,Marc Ribot_Los Cubanos,11,0,124.094,4,166208,0.727,0.789,-9.162,0.137,0.308,0.823,0.081,0.945,https://api.spotify.com/v1/audio-analysis/63Sm33sXSdfZnh7Zcuv7LE,https://p.scdn.co/mp3-preview/2c8bf9cc03205d2f15ab7d4372d1e5068b97f0a9?cid=d15799fa66d145678638eaacc0278873
0lJ2HexBoPbQjjIlLD6b1a,Can't Stop Running,Adam Ben Ezra,2,0,93.986,4,194288,0.713,0.431,-17.218,0.0438,0.9,0.96,0.106,0.701,https://api.spotify.com/v1/audio-analysis/0lJ2HexBoPbQjjIlLD6b1a,https://p.scdn.co/mp3-preview/f5c9c2e52ce6c04fb7bdbf89d712420acc60f397?cid=d15799fa66d145678638eaacc0278873
4cQTsrYV2elxhAKEfyhTxh,hiver,Iosonouncane,8,0,179.926,3,394707,0.157,0.3,-14.472,0.0371,0.731,0.884,0.0871,0.0394,https://api.spotify.com/v1/audio-analysis/4cQTsrYV2elxhAKEfyhTxh,https://p.scdn.co/mp3-preview/a4c159a11956c590f6f8812660ec9cc53b1fc70a?cid=d15799fa66d145678638eaacc0278873
4Njo1TARKiUa5Qzh2Lfmb0,Momma Sed - Tandemonium Mix,Puscifer,5,0,170.121,4,282355,0.531,0.884,-7.108,0.0668,0.0913,0.124,0.109,0.444,https://api.spotify.com/v1/audio-analysis/4Njo1TARKiUa5Qzh2Lfmb0,https://p.scdn.co/mp3-preview/ee20007537b12e0ed1dcbbf9c9e69a0fb95e2389?cid=d15799fa66d145678638eaacc0278873
3G9DavtROiqQKuWZf8Zc1K,It's Not The Worst - Lali Puna Remix,Two Lone Swordsmen_Lali Puna,4,0,90.309,4,260667,0.748,0.381,-13.921,0.0628,0.336,0.818,0.121,0.75,https://api.spotify.com/v1/audio-analysis/3G9DavtROiqQKuWZf8Zc1K,
1pur8kv69XmZqA3uoMEYnH,Tourment d' amour,La Fine Equipe_Saneyes,4,0,95.968,4,133893,0.749,0.477,-6.06,0.198,0.153,1.08e-05,0.823,0.882,https://api.spotify.com/v1/audio-analysis/1pur8kv69XmZqA3uoMEYnH,https://p.scdn.co/mp3-preview/c1e881904ea25a8ba40b82b49a4d0f474bec9a9e?cid=d15799fa66d145678638eaacc0278873
3D0gvIPvLxSg603OCIiBav,When Love Comes To Town,U2_B.B. King,9,1,115.503,4,258920,0.652,0.817,-7.259,0.0318,0.0621,0,0.0498,0.764,https://api.spotify.com/v1/audio-analysis/3D0gvIPvLxSg603OCIiBav,
6F7y9XJfexw8DRt4wa2oYD,Isn't Life Strange?,The Clientele,7,1,146.706,4,227279,0.282,0.39,-12.32,0.034,0.73,0.527,0.152,0.395,https://api.spotify.com/v1/audio-analysis/6F7y9XJfexw8DRt4wa2oYD,https://p.scdn.co/mp3-preview/c6cc2d3bac5a0ad3c2ab37744cdd58b3a0389b94?cid=d15799fa66d145678638eaacc0278873
37QoOo7a0vQbNImWsf4MRy,Cheenese - Lipelis Remix,Pompeya,1,1,100.002,4,346600,0.762,0.42,-9.598,0.0491,0.00134,0.809,0.0528,0.814,https://api.spotify.com/v1/audio-analysis/37QoOo7a0vQbNImWsf4MRy,https://p.scdn.co/mp3-preview/00f4745ebc94d66ed1215bc734bdab2066ce2ca2?cid=d15799fa66d145678638eaacc0278873
5L2STOBiS00u7q4aLtRjKK,Nowhere Near,Yo La Tengo,9,1,81.183,4,363973,0.431,0.233,-15.242,0.0288,0.832,0.848,0.099,0.085,https://api.spotify.com/v1/audio-analysis/5L2STOBiS00u7q4aLtRjKK,https://p.scdn.co/mp3-preview/f20a181784bb89f94daf24eb887fe1983fccf78b?cid=d15799fa66d145678638eaacc0278873
4mEOVSAhZW1eunsRHQzwxk,Absence Of Rhythm,This Soft Machine,2,1,126.98,4,311240,0.728,0.598,-8.438,0.0457,0.00265,0.387,0.109,0.488,https://api.spotify.com/v1/audio-analysis/4mEOVSAhZW1eunsRHQzwxk,https://p.scdn.co/mp3-preview/c1e23f4ca8543e7e2227b8917bf24af14066aca8?cid=d15799fa66d145678638eaacc0278873
6R911DBgp2NuIbOFcdhqyL,Is It Always Binary,Soulwax,7,1,109.972,4,209453,0.818,0.889,-6.42,0.0518,0.124,0.765,0.288,0.935,https://api.spotify.com/v1/audio-analysis/6R911DBgp2NuIbOFcdhqyL,https://p.scdn.co/mp3-preview/0d23af5734bf0e19cfe21b365b31ba8f74ecafa7?cid=d15799fa66d145678638eaacc0278873
7nZ9CzhiFRPhOQCn7eDSnn,Vanille fraise,L'Impératrice,7,0,103.03,4,238183,0.767,0.547,-11.458,0.0474,0.0399,0.485,0.0949,0.66,https://api.spotify.com/v1/audio-analysis/7nZ9CzhiFRPhOQCn7eDSnn,https://p.scdn.co/mp3-preview/16a2c6429ca8f368b4be46910f491669092d32d2?cid=d15799fa66d145678638eaacc0278873
18mefzc19revZMMDVPxMPT,Bach à la jazz,Matt Herskowitz,0,0,141.628,3,80080,0.421,0.339,-10.751,0.0468,0.99,0.916,0.0937,0.675,https://api.spotify.com/v1/audio-analysis/18mefzc19revZMMDVPxMPT,https://p.scdn.co/mp3-preview/aa1d42397ae7c8f46e9257e1d72741c3f736555b?cid=d15799fa66d145678638eaacc0278873
1y8CvPXFpfu8rlkPs2oGLr,Sedna,Efterklang,8,1,119.671,4,249867,0.349,0.237,-15.704,0.0401,0.876,0.938,0.144,0.239,https://api.spotify.com/v1/audio-analysis/1y8CvPXFpfu8rlkPs2oGLr,https://p.scdn.co/mp3-preview/513c1e32d51dfe731676e1a820500f0481142bd1?cid=d15799fa66d145678638eaacc0278873
0xrZ27yKrvpPeCeQwVlGNO,Herida Mortal,Cultura Profética,5,1,138.011,4,343963,0.808,0.52,-12.801,0.0769,0.0298,0.00107,0.0587,0.783,https://api.spotify.com/v1/audio-analysis/0xrZ27yKrvpPeCeQwVlGNO,https://p.scdn.co/mp3-preview/384b10a2a7003039a18f75ed2d33fdfb6bd5e42c?cid=d15799fa66d145678638eaacc0278873
5E5WIOnAomWhRSDfhZXzVs,Batalla del Beso,Cultura Profética,8,1,81.965,4,428469,0.619,0.523,-12.526,0.114,0.0633,0.0011,0.72,0.72,https://api.spotify.com/v1/audio-analysis/5E5WIOnAomWhRSDfhZXzVs,https://p.scdn.co/mp3-preview/51e85d1dcb1184975702e4e6259673c12c540f76?cid=d15799fa66d145678638eaacc0278873
2EtZFeLn9msgg4qJzT9Vql,Can't Stand Me Now,The Libertines,4,1,164.427,4,203733,0.368,0.936,-3.207,0.0623,0.0146,0.00192,0.0923,0.568,https://api.spotify.com/v1/audio-analysis/2EtZFeLn9msgg4qJzT9Vql,https://p.scdn.co/mp3-preview/afc7d9833ad35f02fa9eb16bc129fe01ccf2c5ff?cid=d15799fa66d145678638eaacc0278873
3uIwzUfGAmQAwfmqPR3DGE,Son de la Loma,Bebo Valdés Trío,5,1,95.865,4,209013,0.548,0.172,-21.219,0.0392,0.969,0.862,0.114,0.652,https://api.spotify.com/v1/audio-analysis/3uIwzUfGAmQAwfmqPR3DGE,https://p.scdn.co/mp3-preview/473821b93a2bb9e9ebb7c812876c7279409697a5?cid=d15799fa66d145678638eaacc0278873
57Uj1R74XAM4cSkgSWgAF7,Feelin' The Same Way,Norah Jones,5,1,109.399,4,177373,0.691,0.322,-9.852,0.0313,0.809,4.4e-05,0.104,0.374,https://api.spotify.com/v1/audio-analysis/57Uj1R74XAM4cSkgSWgAF7,
0cbv3ecIovigQf49ZT5ER1,Never Have I Ever,Nicolas Jaar_Will Epstein,0,1,91.02,4,363379,0.528,0.404,-10.948,0.0596,0.263,0.857,0.0892,0.454,https://api.spotify.com/v1/audio-analysis/0cbv3ecIovigQf49ZT5ER1,
2mpJmI2TgioT2vQgsX2W7e,Am Schlachtensee,Chapelier Fou,10,1,180.015,3,250227,0.658,0.568,-10.912,0.0788,0.824,0.905,0.0847,0.692,https://api.spotify.com/v1/audio-analysis/2mpJmI2TgioT2vQgsX2W7e,https://p.scdn.co/mp3-preview/94f88baa7875b38d9b109a537437ddf500e1d4d7?cid=d15799fa66d145678638eaacc0278873
6te1QldCR1BWiNgwZADpu4,A1,DARKSIDE,11,0,176.112,4,358636,0.718,0.287,-12.835,0.181,0.489,0.836,0.0995,0.118,https://api.spotify.com/v1/audio-analysis/6te1QldCR1BWiNgwZADpu4,
7xgjMEkK3FkCTYXLr11c1m,When A Man Loves A Woman,Demis Roussos,1,1,131.859,4,331867,0.699,0.37,-16.321,0.0291,0.0625,3.51e-06,0.12,0.687,https://api.spotify.com/v1/audio-analysis/7xgjMEkK3FkCTYXLr11c1m,https://p.scdn.co/mp3-preview/2bd83c7bf49cde2116c8aa585eccb3dfef6fa6a2?cid=d15799fa66d145678638eaacc0278873
3f3JYR4XrYRUm9JDWJO5Cy,Losing Sleep,Vangelis,6,0,77.667,4,401933,0.314,0.25,-17.57,0.0338,0.903,0.813,0.455,0.113,https://api.spotify.com/v1/audio-analysis/3f3JYR4XrYRUm9JDWJO5Cy,https://p.scdn.co/mp3-preview/eeaa669671853f0545c02dc62e2d90de114e5e5e?cid=d15799fa66d145678638eaacc0278873
5DmruZakADX1JhSPZlijNz,Prelude,Vangelis,6,0,82.591,4,265000,0.164,0.0512,-24.271,0.0339,0.96,0.929,0.132,0.0364,https://api.spotify.com/v1/audio-analysis/5DmruZakADX1JhSPZlijNz,https://p.scdn.co/mp3-preview/de2cf4838290028e2add58338b98695e82c82be4?cid=d15799fa66d145678638eaacc0278873
7nnRf1iHM8G8WTVrnkWkbv,Ask the Mountains,Vangelis,0,0,155.851,3,473253,0.308,0.108,-20.017,0.0324,0.864,0.312,0.174,0.035,https://api.spotify.com/v1/audio-analysis/7nnRf1iHM8G8WTVrnkWkbv,https://p.scdn.co/mp3-preview/ae2db51022b6a325f61c2a3662ec3aec6ad2dae2?cid=d15799fa66d145678638eaacc0278873
2pgjiHXeXRTqXxabugZoLD,Voices,Vangelis,8,1,115.017,4,421293,0.517,0.647,-11.96,0.0376,0.124,0.725,0.177,0.254,https://api.spotify.com/v1/audio-analysis/2pgjiHXeXRTqXxabugZoLD,https://p.scdn.co/mp3-preview/75b27d9fb66ee57c343f1661374141bd1887d7dc?cid=d15799fa66d145678638eaacc0278873
0I0i0baAjsJMlTq4rw8w5Q,Come to Me,Vangelis_Caroline Lavelle,8,0,105.852,3,278827,0.283,0.245,-13.513,0.0307,0.919,0.335,0.122,0.052,https://api.spotify.com/v1/audio-analysis/0I0i0baAjsJMlTq4rw8w5Q,https://p.scdn.co/mp3-preview/b617d24e351f466d1d2ff9d59fc90ee3dbd454ec?cid=d15799fa66d145678638eaacc0278873
1IBzjvrIpPzGgYTwoKjJvU,Il lupo di Gubbio,Angelo Branduardi,2,0,89.51,4,238507,0.431,0.296,-13.514,0.0309,0.163,5.09e-05,0.127,0.0774,https://api.spotify.com/v1/audio-analysis/1IBzjvrIpPzGgYTwoKjJvU,https://p.scdn.co/mp3-preview/f022ad1cf696f3f36eb2903819a6b0287286131c?cid=d15799fa66d145678638eaacc0278873
40xLN2hORJf8rb8N2EH7PS,Samba Tomora,Ballaké Sissoko_Vincent Ségal,0,0,118.596,4,231267,0.428,0.312,-16.027,0.0382,0.986,0.905,0.111,0.643,https://api.spotify.com/v1/audio-analysis/40xLN2hORJf8rb8N2EH7PS,https://p.scdn.co/mp3-preview/d0702903c1221b839b88d6532639dd7240ddc17c?cid=d15799fa66d145678638eaacc0278873
5iWFArz9tRllITSjeYw3GA,Balazando,Ballaké Sissoko_Vincent Ségal,7,0,83.311,3,386240,0.4,0.283,-19.209,0.0377,0.977,0.937,0.112,0.344,https://api.spotify.com/v1/audio-analysis/5iWFArz9tRllITSjeYw3GA,https://p.scdn.co/mp3-preview/36f829efe2618a7ff4adcb6fa39601193472142d?cid=d15799fa66d145678638eaacc0278873
5zquV7va41xkZZNXWBA4Tw,Summertime,Rosinha De Valença,9,0,97.513,4,181333,0.491,0.719,-7.917,0.0482,0.734,0.886,0.14,0.512,https://api.spotify.com/v1/audio-analysis/5zquV7va41xkZZNXWBA4Tw,https://p.scdn.co/mp3-preview/83afde244a6fa3895e4a902f489b131f099d1990?cid=d15799fa66d145678638eaacc0278873
2L0CnnW64Pwp6JFvCM4h0u,Aqui Como Alla,Marc Ribot_Los Cubanos,9,1,114.457,4,291225,0.715,0.424,-13.035,0.128,0.884,0.877,0.112,0.581,https://api.spotify.com/v1/audio-analysis/2L0CnnW64Pwp6JFvCM4h0u,https://p.scdn.co/mp3-preview/5a788ce110d97a67a823d98ca639ae72cbbead23?cid=d15799fa66d145678638eaacc0278873
4qnvL2jtPBFzQ3W3u8JphU,Volga Boatman,Ahmad Jamal Trio,9,0,84.188,4,232507,0.623,0.198,-16.458,0.0543,0.745,0.725,0.112,0.538,https://api.spotify.com/v1/audio-analysis/4qnvL2jtPBFzQ3W3u8JphU,
7FS8URfbyqoy7uGpMx0gW5,Aurora En Pekin,Marc Ribot_Los Cubanos,2,0,87.589,4,331349,0.7,0.0851,-18.169,0.0647,0.919,0.252,0.108,0.152,https://api.spotify.com/v1/audio-analysis/7FS8URfbyqoy7uGpMx0gW5,https://p.scdn.co/mp3-preview/4e51f809a23607274a60160838e2d3eea68cc43e?cid=d15799fa66d145678638eaacc0278873
3YJWDKWW5w5dwHtfIldMeh,Gargaroz,Elio e le Storie Tese,10,0,94.963,4,345253,0.742,0.65,-8.543,0.157,0.331,0,0.262,0.937,https://api.spotify.com/v1/audio-analysis/3YJWDKWW5w5dwHtfIldMeh,https://p.scdn.co/mp3-preview/158fd8c7ce212fd06e719389b91f800d17b33e58?cid=d15799fa66d145678638eaacc0278873
0TeQb6a7s0BEJGgYLWgfyZ,Ignudi fra i nudisti,Elio e le Storie Tese_Giorgia,5,1,116.551,4,274347,0.696,0.547,-7.925,0.121,0.311,0,0.17,0.588,https://api.spotify.com/v1/audio-analysis/0TeQb6a7s0BEJGgYLWgfyZ,https://p.scdn.co/mp3-preview/4c2f12e304ced3481eea85bc3dc8ff88defaed0a?cid=d15799fa66d145678638eaacc0278873
40xAHUtZKm5mv21X7xRNml,Kids In The Dark,Bat For Lashes,1,1,138.978,4,208613,0.47,0.526,-10.987,0.0307,0.524,0.00557,0.0856,0.257,https://api.spotify.com/v1/audio-analysis/40xAHUtZKm5mv21X7xRNml,
1idiifjTcCoGfBeZiYOdim,"Paris, Texas",Ry Cooder,7,1,128.713,5,174760,0.359,0.00681,-20.957,0.0602,0.945,0.158,0.0581,0.205,https://api.spotify.com/v1/audio-analysis/1idiifjTcCoGfBeZiYOdim,https://p.scdn.co/mp3-preview/f230606887ed66a0a4ffc9c5c5cb652e1118c95a?cid=d15799fa66d145678638eaacc0278873
6VuJLPtBlEOaR5oYI51ueN,"Quizas, Quizas, Quizas (Perhaps, Perhaps, Perhaps)",Nat King Cole,2,0,110.43,4,165600,0.487,0.308,-11.63,0.0513,0.46,2.25e-06,0.109,0.645,https://api.spotify.com/v1/audio-analysis/6VuJLPtBlEOaR5oYI51ueN,
5q7NJLZPR2dej3YsIRSAyv,Eyes Without A Face,Javiera Parra_Los Imposibles,4,1,140.007,4,284480,0.52,0.405,-13.865,0.0502,0.778,0.0317,0.0942,0.439,https://api.spotify.com/v1/audio-analysis/5q7NJLZPR2dej3YsIRSAyv,https://p.scdn.co/mp3-preview/1166fe503e9251b86106ae721f3493b91cc2a7f8?cid=d15799fa66d145678638eaacc0278873
68wbZuLtKKlhnHwPVn3OHn,All the Young Dudes,Bruce Dickinson,2,1,80.47,4,228160,0.508,0.698,-8.829,0.0345,0.00591,0,0.294,0.466,https://api.spotify.com/v1/audio-analysis/68wbZuLtKKlhnHwPVn3OHn,https://p.scdn.co/mp3-preview/60eeff96fb52904f6a6d21928873ef35c61bc987?cid=d15799fa66d145678638eaacc0278873
0cKk8BKEi7zXbdrYdyqBP5,Behind Blue Eyes,The Who,4,0,126.844,4,221427,0.394,0.622,-8.258,0.0336,0.213,4.45e-05,0.0892,0.342,https://api.spotify.com/v1/audio-analysis/0cKk8BKEi7zXbdrYdyqBP5,
3OeUlriM0EZHdWleJtjoVr,Got My Mind Set On You - Remastered 2004,George Harrison,4,1,149.206,4,234653,0.767,0.854,-6.947,0.0426,0.465,2.03e-06,0.485,0.963,https://api.spotify.com/v1/audio-analysis/3OeUlriM0EZHdWleJtjoVr,
5JjdJK0uGRUk4skRTuQdUZ,Private Dancer - 2015 Remaster,Tina Turner,2,1,115.466,4,434373,0.587,0.572,-9.656,0.0413,0.363,0.0871,0.0915,0.471,https://api.spotify.com/v1/audio-analysis/5JjdJK0uGRUk4skRTuQdUZ,https://p.scdn.co/mp3-preview/d1499612e6a6b8319998d934b00fb0419fdb49b2?cid=d15799fa66d145678638eaacc0278873
3ascnOSOR5MX901ylGuhcl,When a Man Loves a Woman,Michael Bolton,1,1,164.555,3,231067,0.476,0.363,-10.706,0.0296,0.2,0,0.055,0.243,https://api.spotify.com/v1/audio-analysis/3ascnOSOR5MX901ylGuhcl,https://p.scdn.co/mp3-preview/9cd992913d0c6df130bfde625aaa3b2e35cce8d6?cid=d15799fa66d145678638eaacc0278873
7yPwc5aPWLWjO37iAey7Ww,I Heard a Rumour,Bananarama,11,0,123.372,4,204336,0.666,0.962,-4.087,0.038,0.0977,5.4e-05,0.196,0.92,https://api.spotify.com/v1/audio-analysis/7yPwc5aPWLWjO37iAey7Ww,https://p.scdn.co/mp3-preview/0bcab6300cec455b5d3d8dedacd30ac24800df03?cid=d15799fa66d145678638eaacc0278873
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1,1,118.818,4,291293,0.709,0.824,-8.824,0.0453,0.207,0.000307,0.0888,0.867,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,https://p.scdn.co/mp3-preview/7414ae6c811dee16c467c256429c7427fbcc98d0?cid=d15799fa66d145678638eaacc0278873
0UPzPnKwVJCoCCKkmtZMWN,Sierra Nevada,Chuck Loeb,5,0,78.008,4,262200,0.672,0.558,-8.545,0.0286,0.291,0.49,0.0821,0.732,https://api.spotify.com/v1/audio-analysis/0UPzPnKwVJCoCCKkmtZMWN,https://p.scdn.co/mp3-preview/d402055a86bc57207ad1f78ee808d7fa347dbf1b?cid=d15799fa66d145678638eaacc0278873
4x79863wyp2dhJOiZYKPZN,The Pure and the Damned,Oneohtrix Point Never_Iggy Pop,11,1,103.286,5,269462,0.258,0.191,-15.52,0.0341,0.359,0.805,0.0831,0.0394,https://api.spotify.com/v1/audio-analysis/4x79863wyp2dhJOiZYKPZN,
2pbQx0tRnUPR5BM3NOJhck,Titan,Disasterpeace,8,1,78.512,4,171997,0.0688,0.148,-23.114,0.0458,0.568,0.903,0.131,0.0304,https://api.spotify.com/v1/audio-analysis/2pbQx0tRnUPR5BM3NOJhck,https://p.scdn.co/mp3-preview/99d5eb2a6438e5a4ce0ff74a8fcfc544dd08ab9b?cid=d15799fa66d145678638eaacc0278873
66m3PWGuNNgcmQ7ex5Qr4z,Digital Snack 2 (intro),yomi,1,1,79.995,3,79500,0.479,0.721,-9.931,0.0318,0.00808,0.513,0.165,0.156,https://api.spotify.com/v1/audio-analysis/66m3PWGuNNgcmQ7ex5Qr4z,https://p.scdn.co/mp3-preview/a891354171711c98d7f46c9d49f91c21aeccff9d?cid=d15799fa66d145678638eaacc0278873
1JT3SDIIHlDf698uu6YjFb,A Panel Of Experts,Solvent,5,1,106.013,4,293267,0.769,0.624,-13.277,0.0896,0.016,0.877,0.074,0.51,https://api.spotify.com/v1/audio-analysis/1JT3SDIIHlDf698uu6YjFb,https://p.scdn.co/mp3-preview/aa4284368eb665b7bfe289d623a61a5aabfb182e?cid=d15799fa66d145678638eaacc0278873
4Co8fezRe8mfKNotJxPHY0,Los Trapenses,Gepe,5,1,134.975,3,175373,0.788,0.455,-10.939,0.0447,0.873,0.345,0.0886,0.577,https://api.spotify.com/v1/audio-analysis/4Co8fezRe8mfKNotJxPHY0,https://p.scdn.co/mp3-preview/6d671881420d307a6e0b421a032dfaff2ace7314?cid=d15799fa66d145678638eaacc0278873
3z55fMIOftbrZrZ0Z7WbbW,Agua de La Tierra (Nicola Cruz Remix),Rodrigo Gallardo_Nicola Cruz,11,0,93.032,4,293990,0.657,0.47,-11.241,0.355,0.254,0.139,0.1,0.592,https://api.spotify.com/v1/audio-analysis/3z55fMIOftbrZrZ0Z7WbbW,
1od27IkF6wzris38Wd3SD0,El Origen (Nicola Cruz Remix),Rodrigo Gallardo_Nicola Cruz,11,0,151.468,3,316000,0.88,0.493,-11.177,0.101,0.675,0.272,0.0709,0.77,https://api.spotify.com/v1/audio-analysis/1od27IkF6wzris38Wd3SD0,
5exiWZkZho6AvCGkabEMeA,Pourquoi pas,Miel De Montagne,0,1,107.007,5,192744,0.796,0.597,-11.785,0.044,0.142,0.743,0.0947,0.488,https://api.spotify.com/v1/audio-analysis/5exiWZkZho6AvCGkabEMeA,https://p.scdn.co/mp3-preview/c59632b9309a61f63caa923b4ade7ba2100126f4?cid=d15799fa66d145678638eaacc0278873
4g55S4gFvY1FSajeTKtQFN,Danny's Blues,Ennio Morricone,10,1,74.909,4,129373,0.454,0.103,-22.567,0.1,0.966,0.913,0.126,0.161,https://api.spotify.com/v1/audio-analysis/4g55S4gFvY1FSajeTKtQFN,https://p.scdn.co/mp3-preview/46963e75511c849ba8defb7517091a544f302301?cid=d15799fa66d145678638eaacc0278873
24eXO4djehvJjvsYX10L1c,Hyperballad,Björk,7,0,134.93,4,323533,0.508,0.465,-11.611,0.0322,0.0179,0.00207,0.367,0.0354,https://api.spotify.com/v1/audio-analysis/24eXO4djehvJjvsYX10L1c,
0r96bl02FqCrWBcu6lnwh5,That's That,Cass McCombs,2,1,114.0,4,255093,0.722,0.525,-9.38,0.0298,0.263,0.0189,0.139,0.349,https://api.spotify.com/v1/audio-analysis/0r96bl02FqCrWBcu6lnwh5,https://p.scdn.co/mp3-preview/9474e83019e3db30f5a8b90c6d9264d023e7f767?cid=d15799fa66d145678638eaacc0278873
1CCg6gRdBE6HJ8MzwCV6HZ,i don't wanna grow old,Jhove,8,1,75.004,4,163242,0.641,0.226,-15.486,0.039,0.92,0.936,0.383,0.0828,https://api.spotify.com/v1/audio-analysis/1CCg6gRdBE6HJ8MzwCV6HZ,https://p.scdn.co/mp3-preview/d48dc9f7b7de878f780d57c8c55d12867ea18af0?cid=d15799fa66d145678638eaacc0278873
25aWYRVHylcHAkOCAjXlQC,Birdcage,Elijah Lee_Epona,6,0,76.821,4,154000,0.689,0.0873,-13.222,0.032,0.86,0.748,0.338,0.332,https://api.spotify.com/v1/audio-analysis/25aWYRVHylcHAkOCAjXlQC,https://p.scdn.co/mp3-preview/1752f9049586d5b35280639760061cc852351518?cid=d15799fa66d145678638eaacc0278873
43SeeJd9QnxHLXSdbjW7XE,Trapped In My Mind,Elijah Lee,1,1,74.006,4,136625,0.627,0.231,-14.366,0.0686,0.876,0.923,0.208,0.214,https://api.spotify.com/v1/audio-analysis/43SeeJd9QnxHLXSdbjW7XE,https://p.scdn.co/mp3-preview/ace0b163ac05afd638a26e43146cdc8d17c4f033?cid=d15799fa66d145678638eaacc0278873
1rr07P5zC9AGmGA4JScrGS,Nam Nam,trentemøller,11,1,119.967,4,340672,0.807,0.531,-13.995,0.08,0.00385,0.882,0.0821,0.421,https://api.spotify.com/v1/audio-analysis/1rr07P5zC9AGmGA4JScrGS,
0ixFL1MmLCDq63G8fshfhX,Goodnight Transmission,Soulwax,1,0,159.955,4,247107,0.712,0.546,-11.486,0.0745,0.613,0.0414,0.0617,0.867,https://api.spotify.com/v1/audio-analysis/0ixFL1MmLCDq63G8fshfhX,https://p.scdn.co/mp3-preview/e6655df0486a827a62204cb7dca4b82cad95e1e5?cid=d15799fa66d145678638eaacc0278873
